Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
裴金佳,0000004077,学习,厦门大学,财经,1985.09,1988.06
裴金佳,0000004077,本科,中央党校,经济管理,1994.08,1996.12
裴金佳,0000004077,进修,厦门大学,世界经济,1996.11,1997.11
裴伟东,0000004079,研究生,大连理工大学,机械制造及自动化,1982.09,1989.04
彭宏松,0000004089,研究生,广东省委党校,经济学,1996.09,1999.07
彭家瑞,0000004091,,新疆政法干校,公安,,
彭家瑞,0000004091,,西安陆军学院乌鲁木齐分院,政治工作专,,
彭家瑞,0000004091,,中央党校,经济管理,,
彭家瑞,0000004091,研究生,中国社会科学院,企业管理,,
彭建文,0000004092,,广东省社会科学院,经济管理,1997.09,2000.07
彭建文,0000004092,进修,中央党校,,2003.03,2003.07
彭建文,0000004092,培训,广东省第10期高级公务员公共行政管理知识专题研究班（牛津班）,,2007.05,2007.08
彭建文,0000004092,研究生,中山大学,EMBA,2008.03,2010.06
彭琳,0000004094,本科,重庆大学,械制造工艺及自动化,1980.09,1984.07
彭琳,0000004094,研究生,重庆大学,机械学,1986.09,1989.09
彭琳,0000004094,博士,重庆大学,机械制造及自动化,1989.09,1991.07
彭琳,0000004094,,武汉大学,农艺,1949.00,1952.00
彭琳,0000004094,,华中农学院（现华中农业大学）,农艺,1952.00,1953.00
彭天琦,0000004102,本科,四川大学,,1928.00,1932.00
彭天琦,0000004102,,北平中国大学,政治经济,1932.00,
彭宪法,0000004105,本科,国防科技大学,非金属基复合材料,1978.02,1981.12
彭宪法,0000004105,研究生,中国社科院,商业经济,1996.12,1998.11 
彭晓春,0000004107,学习,广西师范大学,政治,1983.07,1984.07
彭晓春,0000004107,学习,华中师范大学,思想政治教育,1984.07,1987.07
彭晓春,0000004107,学习,中央党校,党的建设,1987.07,1989.07
彭晓春,0000004107,博士,华中师范大学,法学,1999.07,2003.07 
彭永林,0000004110,,延边大学,农学,1980.09,1984.07
彭永林,0000004110,研究生,东北师范大学,经济学,,1999.06
彭永林,0000004110,博士,东北师范大学,理学,,2008.06
彭渝,0000004112,本科,长春光学精密机械学院（现长春理工大学）,精密仪器制造,1978.03,1982.01
彭渝,0000004112,大专,中央党校,经济管理,1985.09,1988.07
彭渝,0000004112,进修,中央党校,,1988.09,1989.01
彭渝,0000004112,进修,中央党校,,1997.03,1997.07 
彭渝,0000004112,培训,中央党校,,2001.03,2002.01
彭渝,0000004112,研究生,中央党校,经济管理,1999.09,2002.07
彭宇行,0000004113,本科,四川大学,化学,1978.09,1981.09
彭宇行,0000004113,研究生,四川大学,高分子化学,1981.09,1985.07
彭宇行,0000004113,博士,法国居里大学,理学,1990.03,1992.07
彭宇行,0000004113,博士后,法国埃克森化学公司,,1992.07,1993.12
平措,0000004119,学习,西藏民族学院,,1965.07,1966.12
蒲波,0000004120,学习,四川省林业学校,,1978.09,1981.08
蒲波,0000004120,学习,四川师范学院（现西华师范大学）,中文,1987.09,1989.08
蒲波,0000004120,本科,中共四川省委党校,经管,1996.09,1997.12
蒲波,0000004120,研究生,中央党校,现代经济管理,2000.09,
普朝柱,0000004124,学习,中共云南省委党校,,1951.00,1952.00
齐继慧,0000004128,研究生,中共辽宁省委党校,,,
齐乃贵,0000004133,本科,青岛纺织工业学校,,1965.04,1970.01
齐乃贵,0000004133,学习,山东大学,数学,1972.04,1974.08
齐寿良,0000004134,学习,中共晋东北特委和定襄县委创办的定襄学院,,1937.00,
齐扎拉,0000004137,大专,云南省委党校,,1984.08,1986.08
齐扎拉,0000004137,培训,云南省委党校,,1995.09,1995.12
齐扎拉,0000004137,本科,中央党校,政法,1995.08,1997.12
齐扎拉,0000004137,学习,云南民族学院,民族文化与民族经济,1996.09,1998.07
齐扎拉,0000004137,研究生,中央党校,经济管理,2006.01,2008.01
祁金立,0000004139,大专,百泉农业专科学校,农学,1978.09,1981.08
祁金立,0000004139,学习,中国政法大学,经济法学,1995.09,1997.02
祁金立,0000004139,博士,华中科技大学,西方经济学,2001.03,2003.08
千军昌,0000004141,进修,中央团校,,1983.01,1983.08
千军昌,0000004141,培训,陕西省委党校,,1985.08,1987.07
千军昌,0000004141,函授,中央党校,经济管理,1993.09,1995.07
千军昌,0000004141,培训,中央党校,,2000.09,2001.01
千军昌,0000004141,研究生,陕西师范大学,马列主义哲学,2000.01,2001.09
钱德伟,0000004143,本科,云南大学,档案专业,1982.09,1986.07
钱建民,0000004144,大专,温州师范专科学校,中文,1979.10,1982.08
钱建民,0000004144,本科,浙江师范大学,政教,1986.09,1988.07
钱建民,0000004144,研究生,杭州大学,应用心理,1995.05,1997.12
钱引安,0000004153,学习,西安市农业学校,,1980.08,1983.08
钱引安,0000004153,学习,陕西省委党校,经济管理专业,1992.07,1995.12
钱引安,0000004153,本科,西北大学经济管理学院,政治经济学专业,1996.09,1999.07
钱运录,0000004157,本科,湖北大学,国民经济计划统计系统计学,1963.00,1967.00
钱智,0000004158,本科,复旦大学,政治经济学,1978.03,1982.02
钱智,0000004158,进修,新疆维吾尔自治区党委党校,,1991.09,1992.01
钱智,0000004158,培训,中国井冈山干部学院,,2004.10,2004.11
钱智,0000004158,培训,中组部组织的赴澳大利亚第一期现代农业发展与农村建设专题研究班,,2006.11,2006.12
钱智,0000004158,进修,中央党校,,2012.09,2012.11
乔恒,0000004162,博士,,,,
乔新江,0000004169,本科,郑州大学,汉语言文学,1980.09,1984.07 
乔新江,0000004169,培训,河南省委党校,,1999.03,1999.07
乔新江,0000004169,研究生,清华大学,公共管理,2005.02,2007.01
乔延春,0000004171,,烟台师范学院,,1971.03,1973.08
郄英才,0000004174,研究生,中国政法大学,法学,1992.09,1996.07
秦光荣,0000004180,大专,湖南衡阳师范专科学校,中文,1973.09,1975.08
秦光荣,0000004180,进修,中央党校,,1992.03,1992.07
秦光荣,0000004180,研究生,中南工业大学,管理科学与工程,1993.03,1995.12
秦军,0000004186,进修,北京对外经济贸易大学,国际贸易,1988.02,1988.08
秦军,0000004186,研究生,武汉大学,政治经济学,1996.09,1999.06
秦军,0000004186,培训,华中理工大学,,1999.06,1999.12
秦军,0000004186,,美国康涅狄格州中央大学,,2000.03,2000.09
秦如培,0000004191,本科,贵州农学院,农学,1979.09,1983.08
秦如培,0000004191,培训,贵州省委党校,,1995.03,1995.07
秦如培,0000004191,研修,清华大学,现代公共管理,1999.10,2000.01
秦如培,0000004191,研究生,厦门大学,行政管理,1999.10,2000.10
秦如培,0000004191,研究生,贵州工业大学与加拿大魁北克大学席库提米分校,项目管理,2004.04,2006.03
秦天真,0000004194,,马列学院,,,
秦天真,0000004194,,中央党校,,,
秦宜智,0000004198,本科,清华大学,思想政治教育,1983.09,1988.07
秦宜智,0000004198,研究生,重庆大学,热能工程,1991.09,1994.04
秦义,0000004199,本科,内蒙古财经学院,计划统计商业计划统计,1981.09,1985.07
卿渐伟,0000004202,本科,湖南省财会学校,,1980.09,
秦玉海,0000004203,本科,,,,
丘志勇,0000004206,本科,中山大学,力学,1978.03,1982.01
丘志勇,0000004206,研究生,中山大学,力学,1986.09,1989.06
邱耀国,0000004219,大专,都匀专区干校,,,
瞿海,0000004225,,湖南省供销学校,计统,,1984.07
曲福田,0000004227,本科,山东农学院,农业经济管理,1978.09,1982.09
曲福田,0000004227,研究生,南京农学院,农业经济管理,1982.09,1985.07
曲福田,0000004227,博士,南京农业大学,农业经济管理,1987.03,1990.10
曲福田,0000004227,访问学者,荷兰瓦赫宁根大学,,1993.10,1994.11
曲福田,0000004227,访问学者,日本大学,,2000.10,2000.11
曲福田,0000004227,培训,国家高级教育行政学院,,2002.04,2002.07
曲福田,0000004227,培训,英国牛津大学,,2005.06,2005.07
曲福田,0000004227,访问学者,美国康乃尔大学,应用经济与管理,2007.08,2007.10
曲志深,0000004234,本科,山西财经学院,计划统计,1983.09,1987.07
曲志深,0000004234,学习,哈尔滨商业大学,产业经济学,2000.09,2002.09 
曲志深,0000004234,学习,加拿大阿尔伯塔大学,,2002.07,2002.12
饶南湖,0000004246,学习,云南省思茅地区景东一中,,1983.09,1989.07
饶南湖,0000004246,本科,福州大学,计划统计,1989.09,1993.07
饶南湖,0000004246,研究生,江西财经大学,工商管理,2000.03,2002.01
饶南湖,0000004246,研修,美国密苏里大学,,2001.01,2002.04
饶南湖,0000004246,培训,美国圣荷赛大学,,2005.09,2006.01
饶南湖,0000004246,博士,云南大学,经济学开放理论与政策,2004.09,2009.01
饶南湖,0000004246,培训,中央党校,,2011.09,2011.12
饶正锡,0000004251,学习,中共中央党校,,1938.00,
饶正锡,0000004251,学习,武昌博文书院,,1926.00,1927.00
饶正锡,0000004251,学习,湖北省大冶县普爱医院,,1927.00,1930.00
任海深,0000004259,本科,山东农学院,植物保护,1973.09,1976.08
任海深,0000004259,培训,中央党校,,1990.09,1992.07
任海深,0000004259,研究生,,经济管理,1996.09,1999.07
任青远,0000004265,培训,陕西省安吴堡,,1938.03,
任世茂,0000004267,培训,华农大,,,
任世茂,0000004267,培训,中央党校,,1991.09,1992.07
任世茂,0000004267,研究生,省委党校,马克思主义哲学,1996.09,1999.06
任晓春,0000004270,学习,南充地区教师进修学院,汉语言文学,1981.09,1983.08
任晓春,0000004270,本科,四川师范学院,政治教育,1995.09,1998.07
任晓春,0000004270,进修,西南师范大学,经济哲学与现代管理,1997.06,1999.06
任晓春,0000004270,研究生,省委党校,区域经济学,2005.09,2008.06
任永昌,0000004274,本科,西南农学院（现西南大学）,经济管理,1978.10,1982.07
任永昌,0000004274,进修,中央党校,,2002.09,2003.01 
任泽锋,0000004276,本科,东北师范大学,历史,1983.09,1987.07
任泽锋,0000004276,研究生,西北大学,,1987.07,1990.07
任泽锋,0000004276,博士,中国人民大学,中国哲学,1992.07,1995.07
任振鹤,0000004278,学习,恩施地区财经学校,,1980.09,1982.07
任振鹤,0000004278,学习,华中工学院,技术经济,1986.09,1988.07
任振鹤,0000004278,本科,中央党校,经济管理,1996.08,1998.12
任振鹤,0000004278,培训,中央党校,,2009.03,2009.10
戎铁文,0000004281,大专,,,,
荣天厚,0000004284,本科,内蒙古工学院,机械铸造,1974.00,1977.00
阮成发,0000004287,本科,武汉大学,工业经济管理,1982.02,1985.02
阮成发,0000004287,研究生,武汉大学,辩证唯物主义与历史唯物主义,1989.09,1993.02
阮成发,0000004287,博士,华中师范大学,国际共产主义运动与科学社会主义,1998.09,2001.06
阮日生,0000004291,大专,广东省委党校,,1985.03,1988.03
商黎光,0000004301,学习,邢台地区财贸学校,,1979.09,1981.09
商黎光,0000004301,大专,邢台地委党校,,1984.09,1986.07
商黎光,0000004301,函授,中央党校,经济管理,1995.09,1998.09
商黎光,0000004301,研究生,新加坡南洋理工大学,工商管理,2005.03,2006.11
商黎光,0000004301,研究生,中央党校,法学,2004.09,2007.07
商黎光,0000004301,培训,中央党校,,2007.03,2008.01
上官吉庆,0000004303,学习,陕西省商业学校,财务会计,1978.09,1980.08
上官吉庆,0000004303,学习,陕西省财贸干部学院,财政金融管理,1983.09,1985.07
上官吉庆,0000004303,培训,陕西省委党校,,1997.11,1998.08
上官吉庆,0000004303,研究生,中央党校,经济管理,1998.08,2001.06
上官吉庆,0000004303,培训,国家行政学院,,2006.03,2006.06
上官吉庆,0000004303,学习,西北大学,行政管理,2008.09,2011.07
上官吉庆,0000004303,培训,中央党校,,2015.03,2015.07
尚清,0000004306,研究生,中央党校,,,
邵国荷,0000004312,本科,安徽农学院,农学,1978.02,1982.01
邵国荷,0000004312,研究生,安徽省委党校,经济学,1995.09,1997.12
邵国荷,0000004312,培训,美国马里兰州大学,,1997.08,1998.08
邵明,0000004316,本科,甘肃师范大学（现西北师范大学）,中文,1977.00,1982.00
邵占维,0000004319,学习,宁波教育学院,高师中文,1979.09,1981.07
邵占维,0000004319,学习,省委党校,政治经济学,1981.10,1983.10
邵占维,0000004319,学习,中华全国律师函授中心,法律,1985.04,1987.06
邵占维,0000004319,研究生,南京理工大学,兵器系统工程,1992.09,1994.01
佘义和,0000004323,研究生,南京大学,中文,1977.02,1980.01
佘义和,0000004323,学习,中央党校,经济管理,1985.09,1988.07
佘义和,0000004323,培训,省高级管理人才经济研究班,,1995.04,1995.12
申联彬,0000004330,研究生,中央党校,,,
申维辰,0000004333,本科,山西大学,体育,1972.04,1975.12
申维辰,0000004333,研究生,,经济学,,
申晓庆,0000004334,本科,武汉大学,数学,1978.02,1982.02
申晓庆,0000004334,培训,南开大学,,1993.02,1993.04
申晓庆,0000004334,研究生,中央党校,政治经济学,2000.09,2003.07
申晓庆,0000004334,进修,中组部培训中心参加第七期组织部门领导干部进修班,,2003.07,2003.08
申晓庆,0000004334,培训,上海浦东干部学院,,2005.10,2005.11
申长友,0000004338,,山东省聊城师范学院,,1986.09,1988.07
申长友,0000004338,研究生,北京大学,国际政治,1990.09,1993.07
申长友,0000004338,博士,北京大学,国民经济计划与管理,1995.09,1998.07
申振君,0000004339,本科,郑州大学,历史,1978.08,1982.07 
申振君,0000004339,培训,中央党校,,1996.09,1997.07
申振君,0000004339,研究生,中央党校,经济管理,1996.09,1999.07 
沈培平,0000004348,学习,云南省保山地区保山师范专科学校,中文,1979.09,1981.08
沈培平,0000004348,学习,云南教育学院,,1986.08,1988.07
沈培平,0000004348,研究生,中央党校,经济管理,1999.09,2002.07
沈培平,0000004348,博士,北京师范大学,自然地理,2004.09,2007.07
沈强,0000004349,学习,淮北煤炭师范学院,,1979.09,1983.07
沈强,0000004349,研究生,中央党校,文学,2004.03,2004.07
沈仁康,0000004351,研究生,中共浙江省委党校,政治经济学,,
沈卫国,0000004354,本科,安徽财贸学院,财政金融,1978.10,1982.09
沈卫国,0000004354,培训,中央党校,,2000.03,2001.01
沈玉成,0000004361,研究生,,,,
沈越,0000004362,本科,北平师范大学,,1936.00,
盛国民,0000004365,,郑州粮食学院,油脂化工,1975.10,1978.08
盛荣华,0000004366,研究生,中央党校,政治经济学,,2003.07
盛荣华,0000004366,博士,湖南师范大学,中共党史,,2009.06
施永康,0000004380,本科,厦门大学,经济,1963.09,1968.09
施永康,0000004380,培训,中央党校,,1997.03,1997.07
石光,0000004384,研究生,吉林大学,世界经济学,,
石国祥,0000004386,,吉林师范学院,化学,1979.09,1981.09
石国祥,0000004386,本科,吉林大学,经济管理,1993.12,1995.12
石国祥,0000004386,研究生,北京大学,政治经济学,1994.09,1998.01
石国祥,0000004386,访问学者,香港大学,,2010.03,2011.06
石坚,0000004391,本科,长沙交通学院,公路与城市道路工程,1985.09,1989.08
石晶,0000004393,本科,西北师范学院,政教,1979.09,1983.07
石晶,0000004393,进修,兰州大学,经济法,1994.09,1997.06
石晶,0000004393,培训,中央党校,,1998.09,1999.07
石军,0000004394,,山东省机械工业学校,,1972.09,1974.07
石军,0000004394,专修,山东省委党校,经济理论,1980.09,1982.06
石军,0000004394,研究生,山东大学,法学,1992.08,1994.12
石军,0000004394,培训,中央党校,,1993.09,1994.07
石军,0000004394,博士,山东大学,国政学院科社,1996.08,1999.05
石奇珠,0000004397,学习,广州市职工业余大学,行政管理,1987.09,1989.07
石奇珠,0000004397,研究生,广东省社科院,经济学,1999.09,2002.08
石宗源,0000004408,本科,西北民族学院,政治,1964.09,1968.10
石宗源,0000004408,培训,中央党校,,1985.09,1986.01
石宗源,0000004408,进修,中央党校,,1997.09,1997.11
时立军,0000004411,专修,山东大学,,1980.09,1982.06
时立军,0000004411,进修,中央党校,,1985.09,1986.01
时立军,0000004411,进修,中央党校,,1989.02,1989.07
时立军,0000004411,培训,中央党校,,1995.09,1996.07
时立军,0000004411,研究生,中央党校,科学社会主义,1996.07,1998.07
