Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
陈学军,0000000565,学习,唐山市委党校,经济管理,1997.09,2000.06
陈学军,0000000565,研究生,省委党校,经济管理,1999.09,2001.12
陈亚春,0000000568,研究生,,,,
陈延国,0000000569,学习,广西电大钦州地委党校,党政管理干部基础专修,1984.09,1986.07
陈延国,0000000569,研究生,广西大学,宏观经济管理,1995.09,1997.07
陈延华,0000000570,本科,省委党校在职大学,,,
陈耀光,0000000574,大专,广州教育学院,数学,1979.09,1982.07
陈耀光,0000000574,大专,广州市委党校,行政管理,1983.09,1985.07
陈义生,0000000579,本科,郑州大学,经济管理,,
陈寅,0000000582,本科,同济大学,工民建,1980.09,1984.08
陈寅,0000000582,培训,市委组织部高级经济管理人员培训班,,1996.05,1997.04
陈寅,0000000582,进修,华东师范大学,,2001.09,2003.07
陈寅,0000000582,研究生,澳门科技大学,工商管理,2001.09,2003.07
陈勇,0000000585,专科,江苏省盐城师范专科学校,,1983.09,1986.07
陈勇,0000000585,研究生,南京林业大学,林产化学加工,1988.09,1991.07
陈勇,0000000585,博士,南京林业大学,生态学,2001.09,2003.07
陈勇,0000000585,博士后,南京大学,,2005.01,2008.01
陈用志,0000000586,大专,省委党校,,1986.03,1989.02
陈用志,0000000586,培训,中央党校,,1998.00,1999.00
陈有辉,0000000588,本科,广西农学院,农学,1980.09,1984.07
陈有辉,0000000588,研究生,中国农业大学,农业推广,2001.04,2004.06
陈有辉,0000000588,博士,中国农业大学,农村发展与管理,2008.04,2011.12
陈元中,0000000593,大专,中央党校,大专班经济管理,1994.08,1997.06
陈元中,0000000593,本科,中央党校,法律,1997.08,1999.12
陈元中,0000000593,学习,市委党校,,2001.09,2002.03
陈云水,0000000597,本科,福建农学院,,1988.09,1992.07
陈云水,0000000597,研究生,福建农林大学,农业推广,2005.00,2007.12
陈云贤,0000000599,研究生,福建师范大学,经济学,1983.08,1986.07
陈云贤,0000000599,博士,北京大学,经济学,1988.08,1991.07
陈云贤,0000000599,进修,美国麻省大学波士顿分校,,2000.08,2001.09
陈云贤,0000000599,学习,美国哈佛大学,,2001.04,2001.06
陈云贤,0000000599,学习,美国哈佛大学肯尼迪政府学院,,2003.03,2003.04
陈云贤,0000000599,进修,中央党校,,2008.05,2008.07
陈云贤,0000000599,培训,中国井冈山干部学院,,2010.08,
陈云贤,0000000599,培训,中国延安干部学院,,2011.05,2011.06
陈云州,0000000600,大专,阳江师范学校,,1979.08,1981.07
陈云州,0000000600,学习,佛山教育学院,中文,1984.09,1986.08
陈云州,0000000600,本科,中共广东省委党校,行政管理,1999.09,2001.12
陈再新,0000000602,本科,,,,
陈增光,0000000604,中专,,,,
陈长发,0000000606,本科,省委党校,,,
陈志宁,0000000617,大专,省委党校,行政管理,1997.09,2000.07
陈志宁,0000000617,本科,中央党校,经济管理,2004.08,2006.12
陈志伟,0000000619,培训,省委党校,,2004.09,2004.12
陈治华,0000000620,学习,广东广播电视大学,会计,1986.09,1988.07
陈治华,0000000620,研究生,广东省社会科学院,行政管理,1999.09,2002.07
陈梓泽,0000000629,学习,遵义地委党校,,1985.09,1987.09
陈梓泽,0000000629,培训,贵州省委党校,,1995.09,1996.01
陈梓泽,0000000629,进修,贵州省遵义市委党校,,1999.09,1999.10
陈自昌,0000000630,研究生,省委党校,,,
成济荣,0000000635,研究生,广东省委党校,经济学,1999.00,2002.00
成济荣,0000000635,进修,广东省委党校,,2000.00,
成济荣,0000000635,进修,中央党校,,2003.00,
成佳刚,0000000636,本科,湖北师范学院,汉语言文学,1994.07,
成佳刚,0000000636,培训,省委党校,,1998.09,1998.12
成佳刚,0000000636,研究生,中南财经大学,经济法学,2001.09,2004.06
成佳刚,0000000636,培训,省委党校,,2003.03,2003.05
成佳刚,0000000636,培训,浦东干部学院,,2006.12,
成伟明,0000000641,学习,华南师范大学,,1985.09,1987.07
成伟明,0000000641,培训,广东省委党校,,1996.03,1996.07
成伟明,0000000641,进修,广东省委党校,,2001.09,2002.01
程坤波,0000000655,本科,湖北大学,,1963.09,1967.09
程坤波,0000000655,培训,省委党校,,1983.02,1984.01
程坤波,0000000655,培训,湖北省委党校,,1983.02,1984.11
程连元,0000000660,研究生,北京工业大学,管理科学与工程,,
程连元,0000000660,本科,,工学,,
程连元,0000000660,博士,,管理学,,
程良胜,0000000661,,湖北省供销学校,物价,1986.09,1988.07
程良胜,0000000661,大专,湖北广播电视大学,行政管理,1989.06,1991.06
程良胜,0000000661,本科,中央党校,经济管理,1996.08,1998.12
程良胜,0000000661,进修,黄石市委党校,,1997.03,1997.06
程良胜,0000000661,本科,武汉大学,法学,1997.04,1999.06
程良胜,0000000661,研究生,华中理工大学,马克思主义哲学,1997.07,1999.12
程良胜,0000000661,博士,武汉大学,文艺学,2007.09,2010.12
程鹏,0000000663,大专,牡丹江医学院,,1985.00,1988.00
程鹏,0000000663,本科,黑龙江大学,财税,,
程权,0000000664,本科,广西大学,,1979.09,1983.07
程权,0000000664,学习,中国人民大学,国民经济计划,1988.09,1990.09
程群林,0000000666,大专,湖北省咸宁师专,,1979.10,1982.07
程群林,0000000666,函授,中央党校,经济管理,1995.09,1997.12
程群林,0000000666,研究生,华师,管理学,2003.06,2005.07
程树平,0000000671,本科,福建电大,汉语言文学,1985.09,1988.07
程树平,0000000671,培训,省委党校,,1991.09,1993.07
程维高,0000000673,大专,中央党校,,1981.00,1982.00
程向民,0000000676,大专,解放军南京陆军学校,,1983.08,1985.07
程向民,0000000676,本科,华东师范大学,汉语言文学,1992.10,1997.08
程向民,0000000676,研究生,同济大学,工商管理,1994.09,1997.12
程向民,0000000676,培训,市委党校,,1996.09,1997.01
程向民,0000000676,博士,同济大学,经济与管理,2000.03,2004.05
程向民,0000000676,进修,美国宾夕法尼亚大学,,2006.09,2006.11
程向民,0000000676,培训,中国浦东干部学院,,2010.10,2010.11
程兴念,0000000677,大专,北京中央团校,,1983.09,1985.07
程兴念,0000000677,本科,贵州省委党校,经济管理,,
程修略,0000000678,学习,"盘锦鞍山""五七""干校",,1968.05,1970.03
程真祥,0000000683,大专,四川省委二党校,政治,1983.08,1985.07
程真祥,0000000683,本科,四川省委党校,经济管理,1996.09,1998.12
程志翔,0000000687,学习,安徽物资学校,,1978.09,1981.07
池秋娜,0000000691,大专,福建集美财经学校,企业财务,1979.09,1981.08
池秋娜,0000000691,进修,厦门大学,,1984.12,1987.06
池秋娜,0000000691,培训,福建省委党校,,1991.09,1993.07
池秋娜,0000000691,培训,福建省委党校,,2000.09,2000.12
池秋娜,0000000691,培训,中央党校,,2007.03,2007.07
迟宝旭,0000000693,研究生,东北农业大学,农业经济管理,,
迟威,0000000695,本科,广西师范大学,政治教育,1988.09,1992.07
迟威,0000000695,研究生,广西师范大学,中国近现代史,1998.10,2000.10
迟威,0000000695,培训,广西桂林市委党校,,2004.10,2005.01
迟威,0000000695,学习,广西区党校,,2009.09,2010.01
赤光明,0000000696,专科,保定师范专科学校,中文,1980.09,1982.09
赤光明,0000000696,研究生,中国社会科学院,经济法,1996.04,1998.03
赤光明,0000000696,本科,中央党校,本科班经济管理,1995.08,1997.12
赤光明,0000000696,研究生,河北省委党校,在职研究生班法学,2002.09,2005.07
楚行宇,0000000705,大专,河北林业专科学校,,1981.09,1984.08
褚国儒,0000000708,大专,吉林冶金电气化学校,电气化、自动化,1981.08,
褚国儒,0000000708,函授,中央党校,经济管理,1989.08,1992.07
褚国儒,0000000708,研究生,中央党校,科学社会主义,1998.09,2001.07
褚世民,0000000710,研究生,哈尔滨师范大学,科技管理专业,1998.09,2000.09
褚世民,0000000710,学习,省委党校,法律专业,2002.03,2004.07
次仁,0000000714,学习,兰州气象学校,通信技术,1986.09,
次仁顿珠,0000000715,大专,,,,
次仁扎西,0000000718,研究生,中央党校,经济管理,2005.09,2008.07
次仁扎西,0000000719,大专,北京大学,国际政治,1985.06,1987.06
次仁扎西,0000000719,培训,西藏自治区党校,,1991.03,1992.12
从维德,0000000720,大专,皖西联合大学,经济管理,1992.09,1994.07
从维德,0000000720,本科,中央党校,党政管理,1995.07,1997.12
从维德,0000000720,研究生,省委党校,经济学,2002.09,2005.07
丛祥荣,0000000725,大专,哈尔滨师范学院,哈尔滨师范学院,1977.03,1979.08
丛祥荣,0000000725,本科,黑龙江省委党校,行政管理,1989.03,1992.02
丛祥荣,0000000725,研究生,黑龙江省委党校,经济管理,2003.03,2006.01
崔凤臣,0000000731,本科,中央党校,经济管理,,
崔建军,0000000734,大专,安徽省阜阳师范学院,,1989.09,1991.07
崔建军,0000000734,研究生,中南政法大学,诉讼法,1994.07,1997.09
崔建军,0000000734,本科,中央党校,经济管理,1992.08,1994.12
崔建军,0000000734,博士,中山大学,行政管理,2005.09,2009.12
崔军,0000000736,中专,南阳工业学校,电机,1979.09,1981.09
崔军,0000000736,大专,南阳地委党校,,1988.09,1990.06
崔军,0000000736,研究生,河南省委党校,,2003.09,2006.06
崔坤军,0000000738,,河北机电学院,工业管理工程,1983.07,1987.07
崔坤军,0000000738,研究生,省委党校,法学,2006.09,2009.06
崔黎,0000000739,本科,南京农业大学,经管专业,1992.00,1995.00
崔黎,0000000739,学习,中央党校函授学院,党政专业,1996.08,1998.12
崔立新,0000000740,本科,天津轻工业学院,轻工机械,1981.09,1985.08
崔立新,0000000740,研究生,中国科技情报,科技情报,1988.09,1990.10
崔培元,0000000743,本科,东北重型机械学院,机械制造,1980.09,1984.08
崔培元,0000000743,研究生,黑龙江省委党校,,1986.09,1988.09
崔仁杰,0000000744,研究生,,,,
崔绍营,0000000748,本科,郑州大学,历史,,
崔欣元,0000000752,大专,石家庄地区农业学校,农学,1983.09,1985.08
崔新芳,0000000753,,河南省农业学校,农学,1976.09,1978.07
崔新芳,0000000753,大专,河南财经学院,经济管理,1994.09,1996.08
崔新芳,0000000753,研究生,中央党校,法学理论,2002.03,2005.01
代小红,0000000761,本科,重庆大学,计算机工程,1983.09,1987.06
代小红,0000000761,研究生,重庆大学,计算机科学理论,1987.06,1990.06
代小红,0000000761,培训,中央党校,,2003.09,2004.01
戴炳隆,0000000763,本科,西北师范学院,中文,1979.09,1983.07
戴炳隆,0000000763,培训,省委党校,,1983.07,1983.09
戴炳隆,0000000763,培训,甘肃省委党校,,1993.03,1993.06
戴炳隆,0000000763,进修,西南农业大学,农经,1998.09,2001.06
戴炳隆,0000000763,培训,甘肃省委党校,,2004.03,2004.06
戴炳隆,0000000763,培训,中央党校,,2005.09,2006.01
戴炳隆,0000000763,研究生,甘肃省委党校,文化学,2005.09,2008.06
戴炳隆,0000000763,研究生,兰州大学,行政管理,2007.09,2010.06
戴春枝,0000000764,培训,河南省委办公厅,,1978.09,1979.06
戴春枝,0000000764,研究生,中央党校经济管理大学,科技哲学与行政管理,1997.08,1999.12
戴贵兵,0000000766,本科,贵州财经学院,计划统计,1979.09,1983.07
戴国华,0000000767,大专,杭州大学,应用数学,,
戴海波,0000000768,本科,上海市委党校,党政管理,,1988.07
戴海波,0000000768,访问学者,美国哥伦比亚大学,,1998.08,1999.08
戴海波,0000000768,研究生,美国杜兰大学,工商管理,1999.02,2000.01
戴海波,0000000768,学习,美国哈佛大学,,2002.09,2002.11
党建中,0000000786,研究生,,,,
邓炳球,0000000793,大专,惠州教育学院,行政管理专业,1984.09,1987.07
邓昌达,0000000794,大专,广西轻工业学校,制糖,1981.09,1984.07
邓昌达,0000000794,研究生,中央党校,经济管理,1999.09,2002.07
邓达木,0000000796,本科,,,,
邓光荣,0000000798,本科,华南工学院,化工机械,1974.09,1977.12
邓光荣,0000000798,学习,中共中央党校,,2001.09,2002.01
邓光荣,0000000798,研究生,中国人民大学,国际政治,,
邓海光,0000000800,研究生,中央党校,政治学理论,1999.03,2002.06
邓海光,0000000800,研究生,华南农业大学,农业经济管理,2003.09,2006.06
邓海光,0000000800,培训,中央党校,,2008.09,2009.01
邓宏图,0000000801,本科,哈尔滨师范大学,,1985.09,1989.07
邓建华,0000000806,中专,连州师范学校,,1983.09,1986.07
邓建华,0000000806,大专,广东教育学院,数学,1993.03,1996.03
邓建华,0000000806,本科,中央党校,行政管理,1996.08,1998.12
邓建华,0000000806,研究生,广东省社科院,政治经济学,1999.09,2002.12
邓菊芳,0000000807,研究生,中央党校,,,
邓梁波,0000000809,本科,南京航空航天大学,环境控制,1978.09,1982.07
邓梁波,0000000809,研究生,南京航空航天大学,结构强度与设计,1982.08,1985.01
邓梁波,0000000809,博士,兰州大学,工程力学,1985.03,1988.01
邓梁波,0000000809,博士后,西北工业大学,结构强度与设计,1988.01,1990.07
邓木林,0000000811,大专,省委党校,,1990.09,1993.08
邓木林,0000000811,本科,省委党校,行政管理,1997.09,1999.12
邓浓乐,0000000812,大专,,,,
邓庆忠,0000000813,大专,惠阳地委党校,,1985.09,1987.06
邓庆忠,0000000813,研究生,华中科技大学,,2001.10,2003.12
邓生来,0000000814,大专,,,,
邓苏夏,0000000816,研究生,澳门科技大学,工商管理,1999.09,2000.11
邓维龙,0000000817,进修,广东省中山大学,,1984.09,1986.08
邓维龙,0000000817,研究生,广东省委党校,经济学,1995.09,1998.07
邓伟强,0000000819,本科,华南理工大学网络教育学院,工商管理专业,,
邓小杰,0000000822,专科,韶关师专,中文,1985.09,1987.07
邓小杰,0000000822,本科,中央党校,经济管理,1995.09,1997.12
邓小杰,0000000822,研究生,省社科院,经济学,1999.09,2002.12
邓新华,0000000823,学习,湖北省委党校,党政管理,1986.09,1989.07
邓新华,0000000823,本科,华中师范大学,汉语言文学,1996.09,1999.07
邓修宇,0000000825,本科,贵州民族大学,汉语言文学,1984.09,1988.07
邓修宇,0000000825,学习,贵州省委党校,,2006.02,2006.07
邓耀华,0000000827,大专,,,,
邓应军,0000000828,本科,华中农业大学,农业经济管理,1982.09,1986.07
邓永明,0000000830,中专,省委办公厅,,1978.10,1979.09
邓永明,0000000830,大专,广东广播电视大学,,1984.09,1986.07
邓永明,0000000830,研究生,广东省委党校,经济学,1996.09,1999.07
邓永明,0000000830,培训,广东省委党校,,1998.03,1998.07
邓永明,0000000830,研究生,中山大学,,2003.05,2003.08
邓勇,0000000831,,湖北省天门师范学校,,1987.09,1990.07
邓勇,0000000831,培训,湖北省行政学院,,2004.03,2004.05
邓勇,0000000831,培训,省委党校,,2010.03,2010.06
邓兆桃,0000000833,大专,贵州黔东南民族师专,物理,1984.09,1987.06
邓兆桃,0000000833,本科,贵州师范大学,外语,1989.09,1993.06
邓兆桃,0000000833,学习,中函贵州分院,经济管理,1998.09,2001.06
邓兆桃,0000000833,培训,工运学院,,2001.11,2001.12
邓兆桃,0000000833,进修,西南师范大学,,2002.04,2004.10
邓振新,0000000835,本科,广东省湛江市委党校,党政,1983.08,1985.12
邓振新,0000000835,研究生,广东省委党校,党建,1998.09,2001.07
刁震川,0000000841,本科,,,,
丁凡璋,0000000843,研究生,党校,,,
丁洪,0000000847,大专,四川重庆市第二农业学校,农学,1981.09,1984.07
丁洪,0000000847,大专,全国高等教育自学考试,法律,1986.09,1990.07
丁洪,0000000847,本科,中央党校,经济管理,1993.07,1995.12
丁洪,0000000847,研究生,重庆市委党校,行政管理,2001.07,2004.01
丁洪,0000000847,研究生,重庆大学,工商管理,2007.12,2009.12
丁辉,0000000848,大专,湖北省沙洋师范,普师,1984.09,1987.07
丁辉,0000000848,本科,湖北省教育学院,政治教育,1988.09,1991.07
丁辉,0000000848,研究生,省委党校,经济学,2005.09,2008.07
丁辉,0000000848,培训,省委党校,,2006.00,
丁尚清,0000000856,大专,武汉测绘学院,地图制图,1974.09,1977.10 
丁尚清,0000000856,研究生,中国社会科学院,国际贸易,1996.09,1998.09
丁尚清,0000000856,研修,清华大学、美国哈佛大学公共管理高级研修班,,2002.05,2002.09
丁少青,0000000857,本科,河南农学院,,,1982.01
丁式江,0000000860,本科,华东地质学院,铀矿地质,1981.09,1985.09
丁式江,0000000860,研究生,中国地质大学,控矿构造,1985.09,1988.07
丁式江,0000000860,访问学者,英国帝国理工大学,,2001.02,2001.05
