province,province_cn,year,month,hydro_generation_monthly_100m_kwh,nuclear_generation_monthly_100m_kwh,solar_generation_monthly_100m_kwh,thermal_generation_monthly_100m_kwh,wind_generation_monthly_100m_kwh,windsolar_generation_monthly_100m_kwh,observed_source_generation_monthly_100m_kwh
Xinjiang,新疆,2011,12,3.0824269999999956,,,58.87839599999995,,,61.96082299999995
Xinjiang,新疆,2012,1,3.453325,,,66.442539,,,69.895864
Xinjiang,新疆,2012,2,3.597678999999999,,,65.827735,,,69.425414
Xinjiang,新疆,2012,3,3.9267030000000016,,,72.586793,,,76.513496
Xinjiang,新疆,2012,4,6.637489999999998,,,68.30143699999999,,,74.93892699999999
Xinjiang,新疆,2012,5,6.025780000000001,,,83.163682,,,89.18946199999999
Xinjiang,新疆,2012,6,13.683932000000006,,,79.97027100000003,,,93.65420300000002
Xinjiang,新疆,2012,7,12.562142999999999,,,76.40526999999997,,,88.96741299999996
Xinjiang,新疆,2012,8,16.589738000000004,,,78.55792100000008,,,95.14765900000009
Xinjiang,新疆,2012,9,11.530371999999986,,,68.46970599999997,,,80.00007799999996
Xinjiang,新疆,2012,10,8.58365400000001,,,78.11063499999989,,,86.6942889999999
Xinjiang,新疆,2012,11,13.69533299999999,,,81.89988500000004,,,95.59521800000003
Xinjiang,新疆,2012,12,5.371828000000008,,,83.5064890000001,,,88.87831700000011
Xinjiang,新疆,2013,3,6.4055,,,84.93539999999999,4.2,4.2,95.5409
Xinjiang,新疆,2013,4,8.48,,,104.02000000000001,4.199999999999999,4.199999999999999,116.70000000000002
Xinjiang,新疆,2013,5,11.979999999999997,,,85.31,6.4,6.4,103.69
Xinjiang,新疆,2013,6,16.130000000000003,,,102.15999999999997,5.300000000000001,5.300000000000001,123.58999999999997
Xinjiang,新疆,2013,7,19.47,,,123.38,4.599999999999998,4.599999999999998,147.45
Xinjiang,新疆,2013,8,18.879999999999995,,,112.20000000000005,7.5,7.5,138.58000000000004
Xinjiang,新疆,2013,9,15.0,,,111.91999999999996,5.600000000000001,5.600000000000001,132.51999999999995
Xinjiang,新疆,2013,10,11.240000000000009,,,121.43000000000006,4.700000000000003,4.700000000000003,137.37000000000006
Xinjiang,新疆,2013,11,9.189999999999998,,,119.43999999999994,3.6999999999999957,3.6999999999999957,132.32999999999993
Xinjiang,新疆,2013,12,11.25,,,123.3900000000001,7.700000000000003,7.700000000000003,142.3400000000001
Xinjiang,新疆,2014,3,6.489999999999998,,,135.76000000000002,5.9,5.9,148.15000000000003
Xinjiang,新疆,2014,4,9.59,,,130.07999999999998,7.799999999999999,7.799999999999999,147.47
Xinjiang,新疆,2014,5,12.420000000000002,,,142.77999999999997,9.400000000000002,9.400000000000002,164.59999999999997
Xinjiang,新疆,2014,6,15.229999999999997,,,149.23000000000002,11.899999999999999,11.899999999999999,176.36
Xinjiang,新疆,2014,7,20.650000000000006,,,152.24,11.600000000000001,11.600000000000001,184.49
Xinjiang,新疆,2014,8,20.709999999999994,,,143.3900000000001,11.899999999999999,11.899999999999999,176.0000000000001
Xinjiang,新疆,2014,9,14.060000000000002,,,135.66999999999985,9.5,9.5,159.22999999999985
Xinjiang,新疆,2014,10,10.629999999999995,,,136.76,8.900000000000006,8.900000000000006,156.29
Xinjiang,新疆,2014,11,7.0600000000000165,,,136.28999999999996,9.899999999999991,9.899999999999991,153.24999999999994
Xinjiang,新疆,2014,12,5.839999999999975,,,144.3800000000001,9.0,9.0,159.22000000000008
Xinjiang,新疆,2015,1,5.44,,,164.11,,,169.55
Xinjiang,新疆,2015,2,4.3,,,147.01999999999998,,,151.32
Xinjiang,新疆,2015,3,5.220000000000001,,,173.07,10.899999999999999,10.899999999999999,189.19
Xinjiang,新疆,2015,4,8.04,,,177.90000000000003,10.900000000000002,10.900000000000002,196.84000000000003
Xinjiang,新疆,2015,5,14.5,,,157.60000000000002,12.5,12.5,184.60000000000002
Xinjiang,新疆,2015,6,20.5,,,188.0,14.100000000000001,14.100000000000001,222.6
Xinjiang,新疆,2015,7,22.599999999999994,,,174.0999999999999,11.299999999999997,11.299999999999997,207.99999999999991
Xinjiang,新疆,2015,8,26.80000000000001,,,189.4000000000001,13.599999999999994,13.599999999999994,229.8000000000001
Xinjiang,新疆,2015,9,19.5,,,164.29999999999995,10.200000000000003,10.200000000000003,193.99999999999994
Xinjiang,新疆,2015,10,14.971599999999995,,,138.09619999999995,14.400000000000006,14.400000000000006,167.46779999999995
Xinjiang,新疆,2015,11,12.287399999999991,,,177.16949999999997,10.899999999999991,10.899999999999991,200.35689999999994
Xinjiang,新疆,2015,12,20.737300000000005,,,174.885,7.099999999999994,7.099999999999994,202.7223
Xinjiang,新疆,2016,3,9.7,,,193.2,13.399999999999999,13.399999999999999,216.29999999999998
Xinjiang,新疆,2016,4,13.0,,,181.20000000000005,13.3,13.3,207.50000000000006
Xinjiang,新疆,2016,5,17.300000000000004,,,173.29999999999995,13.600000000000001,13.600000000000001,204.19999999999996
Xinjiang,新疆,2016,6,24.0,,,176.9000000000001,20.499999999999993,20.499999999999993,221.4000000000001
Xinjiang,新疆,2016,7,27.39999999999999,,,182.29999999999995,21.10000000000001,21.10000000000001,230.79999999999995
Xinjiang,新疆,2016,8,26.099999999999994,,,191.20000000000005,17.200000000000003,17.200000000000003,234.50000000000003
Xinjiang,新疆,2016,9,20.600000000000023,,,178.5,12.699999999999989,12.699999999999989,211.8
Xinjiang,新疆,2016,10,18.19999999999999,,,176.39999999999986,16.900000000000006,16.900000000000006,211.49999999999986
Xinjiang,新疆,2016,11,13.800000000000011,,,192.0,17.0,17.0,222.8
Xinjiang,新疆,2016,12,11.299999999999983,,,204.29999999999995,17.0,17.0,232.59999999999994
Xinjiang,新疆,2017,3,13.099999999999998,,,201.70000000000005,30.1,30.1,244.90000000000003
Xinjiang,新疆,2017,4,13.100000000000001,,,178.5,25.39999999999999,25.39999999999999,216.99999999999997
Xinjiang,新疆,2017,5,20.299999999999997,,,193.0,16.80000000000001,16.80000000000001,230.10000000000002
Xinjiang,新疆,2017,6,24.10000000000001,,,182.4999999999999,27.299999999999997,27.299999999999997,233.89999999999992
Xinjiang,新疆,2017,7,28.69999999999999,,,216.30000000000018,28.999999999999986,28.999999999999986,274.00000000000017
Xinjiang,新疆,2017,8,26.30000000000001,,,191.0999999999999,33.30000000000001,33.30000000000001,250.69999999999993
Xinjiang,新疆,2017,9,25.599999999999994,,,180.4000000000001,25.400000000000006,25.400000000000006,231.4000000000001
Xinjiang,新疆,2017,10,17.400000000000006,,,191.19999999999982,23.400000000000006,23.400000000000006,231.99999999999983
Xinjiang,新疆,2017,11,5.699999999999989,,,193.9000000000001,18.899999999999977,18.899999999999977,218.50000000000006
Xinjiang,新疆,2017,12,10.900000000000006,,,223.69999999999982,16.900000000000034,16.900000000000034,251.49999999999986
Xinjiang,新疆,2018,3,11.900000000000002,,,208.79999999999995,27.799999999999997,27.799999999999997,248.49999999999997
Xinjiang,新疆,2018,4,14.699999999999996,,,183.10000000000002,28.60000000000001,28.60000000000001,226.40000000000003
Xinjiang,新疆,2018,5,18.5,,,202.0000000000001,31.19999999999999,31.19999999999999,251.7000000000001
Xinjiang,新疆,2018,6,24.60000000000001,,,195.5999999999999,30.200000000000017,30.200000000000017,250.39999999999992
Xinjiang,新疆,2018,7,31.099999999999994,,,197.9000000000001,33.39999999999998,33.39999999999998,262.4000000000001
Xinjiang,新疆,2018,8,30.19999999999999,,,210.39999999999986,28.5,28.5,269.09999999999985
Xinjiang,新疆,2018,9,23.100000000000023,,,179.10000000000014,28.600000000000023,28.600000000000023,230.80000000000018
Xinjiang,新疆,2018,10,17.299999999999983,,,203.19999999999982,25.5,25.5,245.9999999999998
Xinjiang,新疆,2018,11,14.200000000000017,,,242.70000000000027,26.5,26.5,283.4000000000003
Xinjiang,新疆,2018,12,11.399999999999977,,,258.0,23.899999999999977,23.899999999999977,293.29999999999995
Xinjiang,新疆,2019,3,13.5,,,238.5,29.400000000000006,29.400000000000006,281.4
Xinjiang,新疆,2019,4,16.299999999999997,,,205.19999999999993,41.0,41.0,262.49999999999994
Xinjiang,新疆,2019,5,23.60000000000001,,,210.60000000000014,43.0,43.0,277.20000000000016
Xinjiang,新疆,2019,6,27.19999999999999,,,195.89999999999986,39.0,39.0,262.09999999999985
Xinjiang,新疆,2019,7,32.70000000000002,,,249.10000000000014,34.69999999999999,34.69999999999999,316.5000000000001
Xinjiang,新疆,2019,8,33.79999999999998,,,232.39999999999986,35.29999999999998,35.29999999999998,301.4999999999998
Xinjiang,新疆,2019,9,27.900000000000006,,,200.9000000000001,31.30000000000001,31.30000000000001,260.10000000000014
Xinjiang,新疆,2019,10,23.599999999999994,,,239.39999999999986,33.10000000000002,33.10000000000002,296.0999999999999
Xinjiang,新疆,2019,11,17.0,,,275.7000000000003,39.89999999999998,39.89999999999998,332.60000000000025
Xinjiang,新疆,2019,12,15.900000000000006,,,301.6999999999998,24.19999999999999,24.19999999999999,341.79999999999984
Xinjiang,新疆,2020,3,12.2,,,248.5,40.599999999999994,40.599999999999994,301.3
Xinjiang,新疆,2020,4,15.900000000000002,,,282.1,36.5,36.5,334.5
Xinjiang,新疆,2020,5,21.89999999999999,,,218.20000000000005,47.599999999999994,47.599999999999994,287.70000000000005
Xinjiang,新疆,2020,6,24.900000000000006,,,243.5999999999999,44.400000000000006,44.400000000000006,312.89999999999986
Xinjiang,新疆,2020,7,30.299999999999997,,,268.0,43.0,43.0,341.3
Xinjiang,新疆,2020,8,29.799999999999997,,,277.39999999999986,43.20000000000002,43.20000000000002,350.3999999999999
Xinjiang,新疆,2020,9,24.200000000000017,,,262.9000000000001,38.39999999999998,38.39999999999998,325.5000000000001
Xinjiang,新疆,2020,10,17.5,,,255.0,35.900000000000034,35.900000000000034,308.40000000000003
Xinjiang,新疆,2020,11,15.399999999999977,,,302.4000000000001,30.899999999999977,30.899999999999977,348.70000000000005
Xinjiang,新疆,2020,12,13.800000000000011,,,356.5999999999999,24.0,24.0,394.3999999999999
Xinjiang,新疆,2021,3,10.3,,,318.6,43.5,43.5,372.40000000000003
Xinjiang,新疆,2021,4,13.2,,,284.89999999999986,42.500000000000014,42.500000000000014,340.59999999999985
Xinjiang,新疆,2021,5,24.6,,,274.9000000000001,49.79999999999998,49.79999999999998,349.30000000000007
Xinjiang,新疆,2021,6,31.499999999999993,,,292.70000000000005,46.30000000000001,46.30000000000001,370.50000000000006
Xinjiang,新疆,2021,7,35.80000000000001,,,300.29999999999995,46.099999999999994,46.099999999999994,382.2
Xinjiang,新疆,2021,8,33.5,,,312.5,44.89999999999998,44.89999999999998,390.9
Xinjiang,新疆,2021,9,26.0,,,285.5999999999999,45.80000000000001,45.80000000000001,357.3999999999999
Xinjiang,新疆,2021,10,27.099999999999994,,,279.5999999999999,43.900000000000034,43.900000000000034,350.5999999999999
Xinjiang,新疆,2021,11,14.0,,,319.8000000000002,41.39999999999998,41.39999999999998,375.20000000000016
Xinjiang,新疆,2021,12,12.599999999999994,,,336.6999999999998,35.10000000000002,35.10000000000002,384.39999999999986
Xinjiang,新疆,2022,3,12.600000000000001,,,317.1,52.400000000000006,52.400000000000006,382.1
Xinjiang,新疆,2022,4,21.200000000000003,,,277.0,48.599999999999994,48.599999999999994,346.8
Xinjiang,新疆,2022,5,35.7,,,262.70000000000005,62.599999999999994,62.599999999999994,361.00000000000006
Xinjiang,新疆,2022,6,40.900000000000006,,,289.1999999999998,58.400000000000006,58.400000000000006,388.4999999999998
Xinjiang,新疆,2022,7,43.69999999999999,,,299.9000000000001,61.5,61.5,405.1000000000001
Xinjiang,新疆,2022,8,42.19999999999999,,,308.0999999999999,57.69999999999999,57.69999999999999,407.9999999999999
Xinjiang,新疆,2022,9,29.600000000000023,,,268.5999999999999,46.0,46.0,344.19999999999993
Xinjiang,新疆,2022,10,20.5,,,271.7000000000003,41.60000000000002,41.60000000000002,333.8000000000003
Xinjiang,新疆,2022,11,17.099999999999966,,,322.2999999999997,37.400000000000034,37.400000000000034,376.7999999999997
Xinjiang,新疆,2022,12,16.5,,,373.4000000000001,32.69999999999993,32.69999999999993,422.6
Xinjiang,新疆,2023,3,16.4,,,326.6,48.19999999999999,48.19999999999999,391.2
Xinjiang,新疆,2023,4,19.700000000000003,,,282.19999999999993,59.80000000000001,59.80000000000001,361.69999999999993
Xinjiang,新疆,2023,5,29.1,,,270.60000000000014,62.79999999999998,62.79999999999998,362.5000000000001
Xinjiang,新疆,2023,6,41.999999999999986,,,285.89999999999986,51.60000000000002,51.60000000000002,379.4999999999999
Xinjiang,新疆,2023,7,48.80000000000001,,,304.3000000000002,59.099999999999966,59.099999999999966,412.20000000000016
Xinjiang,新疆,2023,8,44.19999999999999,,,317.9000000000001,54.0,54.0,416.1000000000001
Xinjiang,新疆,2023,9,35.10000000000002,,,283.39999999999964,46.900000000000034,46.900000000000034,365.3999999999997
Xinjiang,新疆,2023,10,22.0,,,314.9000000000001,40.69999999999999,40.69999999999999,377.6000000000001
Xinjiang,新疆,2023,11,19.399999999999977,,,327.0999999999999,56.0,56.0,402.4999999999999
Xinjiang,新疆,2023,12,16.69999999999999,,,386.9000000000001,52.0,52.0,455.6000000000001
Xizang,西藏,2000,5,0.42000000000000015,,,0.01,,,0.43000000000000016
Xizang,西藏,2000,6,0.42999999999999994,,,0.0,,,0.42999999999999994
Xizang,西藏,2000,7,0.54,,,0.0,,,0.54
Xizang,西藏,2000,8,0.3700000000000001,,,0.009999999999999998,,,0.3800000000000001
Xizang,西藏,2000,9,0.33999999999999986,,,0.0,,,0.33999999999999986
Xizang,西藏,2000,10,0.4700000000000002,,,0.010000000000000002,,,0.4800000000000002
Xizang,西藏,2000,11,0.4599999999999995,,,0.0,,,0.4599999999999995
Xizang,西藏,2000,12,1.1100000000000003,,,0.010000000000000002,,,1.1200000000000003
Xizang,西藏,2001,4,0.28,,,0.0,,,0.28
Xizang,西藏,2001,5,0.6100000000000001,,,0.01,,,0.6200000000000001
Xizang,西藏,2001,6,0.43999999999999995,,,0.0,,,0.43999999999999995
Xizang,西藏,2001,7,0.44999999999999973,,,0.0,,,0.44999999999999973
Xizang,西藏,2001,8,0.52,,,0.0,,,0.52
Xizang,西藏,2001,9,0.4800000000000004,,,0.009999999999999998,,,0.49000000000000044
Xizang,西藏,2001,10,0.5099999999999998,,,0.0,,,0.5099999999999998
Xizang,西藏,2001,11,0.5199999999999996,,,0.010000000000000002,,,0.5299999999999996
Xizang,西藏,2001,12,0.8400000000000007,,,0.010000000000000002,,,0.8500000000000008
Xizang,西藏,2004,12,1.3600000000000012,,,0.009999999999999995,,,1.3700000000000012
Xizang,西藏,2005,1,0.0,,,0.0,,,0.0
Xizang,西藏,2005,2,1.59,,,0.01,,,1.6
Xizang,西藏,2005,3,1.05,,,0.01,,,1.06
Xizang,西藏,2005,4,1.0,,,0.009999999999999998,,,1.01
Xizang,西藏,2005,5,0.94,,,0.0,,,0.94
Xizang,西藏,2005,6,0.9500000000000002,,,0.010000000000000002,,,0.9600000000000002
Xizang,西藏,2005,7,0.9899999999999993,,,0.010000000000000002,,,0.9999999999999993
Xizang,西藏,2005,8,1.0100000000000007,,,0.0,,,1.0100000000000007
Xizang,西藏,2005,9,1.13,,,0.009999999999999995,,,1.14
Xizang,西藏,2005,10,0.9599999999999991,,,0.010000000000000009,,,0.9699999999999991
Xizang,西藏,2005,11,0.8900000000000006,,,0.009999999999999995,,,0.9000000000000006
Xizang,西藏,2005,12,1.5899999999999999,,,0.0,,,1.5899999999999999
Xizang,西藏,2006,4,0.9899999999999998,,,0.009999999999999998,,,0.9999999999999998
Xizang,西藏,2006,5,1.19,,,0.0,,,1.19
Xizang,西藏,2006,6,1.1000000000000005,,,0.010000000000000002,,,1.1100000000000005
Xizang,西藏,2006,7,1.1599999999999993,,,0.010000000000000002,,,1.1699999999999993
Xizang,西藏,2006,8,1.1600000000000001,,,0.0,,,1.1600000000000001
Xizang,西藏,2006,9,1.1300000000000008,,,0.009999999999999995,,,1.1400000000000008
Xizang,西藏,2006,10,1.1600000000000001,,,0.010000000000000009,,,1.1700000000000002
Xizang,西藏,2006,11,1.129999999999999,,,0.0,,,1.129999999999999
Xizang,西藏,2006,12,1.9399999999999995,,,0.01999999999999999,,,1.9599999999999995
Xizang,西藏,2007,4,1.04,,,0.008685,,,1.048685
Xizang,西藏,2007,5,1.0799999999999996,,,0.0,,,1.0799999999999996
Xizang,西藏,2007,6,0.9900000000000002,,,0.0,,,0.9900000000000002
Xizang,西藏,2007,7,0.7300000000000004,,,0.0,,,0.7300000000000004
Xizang,西藏,2007,8,0.6299999999999999,,,0.0,,,0.6299999999999999
Xizang,西藏,2007,9,2.5200000000000005,,,0.0,,,2.5200000000000005
Xizang,西藏,2007,10,1.0599999999999987,,,0.0,,,1.0599999999999987
Xizang,西藏,2007,11,1.3399999999999999,,,0.0,,,1.3399999999999999
Xizang,西藏,2007,12,1.700000000000001,,,0.0,,,1.700000000000001
Xizang,西藏,2008,1,0.97,,,,,,0.97
Xizang,西藏,2008,2,1.2300000000000002,,,,,,1.2300000000000002
Xizang,西藏,2008,3,1.88,,,0.05,,,1.93
Xizang,西藏,2008,4,2.08,,,0.06000000000000001,,,2.14
Xizang,西藏,2008,5,1.0700000000000003,,,0.0,,,1.0700000000000003
Xizang,西藏,2008,6,0.5499999999999998,,,0.0,,,0.5499999999999998
Xizang,西藏,2008,7,1.21,,,0.0,,,1.21
Xizang,西藏,2008,8,0.7099999999999991,,,0.0,,,0.7099999999999991
Xizang,西藏,2008,9,0.7600000000000016,,,0.0,,,0.7600000000000016
Xizang,西藏,2008,10,1.1899999999999995,,,0.0,,,1.1899999999999995
Xizang,西藏,2008,11,1.25,,,0.0,,,1.25
Xizang,西藏,2008,12,1.5099999999999998,,,0.0,,,1.5099999999999998
Xizang,西藏,2009,1,1.047618,,,0.030489999999999996,,,1.0781079999999998
Xizang,西藏,2009,2,1.19543,,,0.02847000000000001,,,1.2239
Xizang,西藏,2009,3,1.071234,,,0.13083999999999998,,,1.202074
Xizang,西藏,2009,4,1.2403220000000004,,,0.16863000000000003,,,1.4089520000000004
Xizang,西藏,2009,5,1.3516690000000002,,,0.014249999999999985,,,1.3659190000000003
Xizang,西藏,2009,6,1.193243999999999,,,0.19998000000000005,,,1.3932239999999991
Xizang,西藏,2009,7,1.2123230000000005,,,0.13878999999999997,,,1.3511130000000005
Xizang,西藏,2009,8,1.3557539999999992,,,0.05295799999999995,,,1.408711999999999
Xizang,西藏,2009,9,1.8627450000000003,,,0.0044680000000000275,,,1.8672130000000005
Xizang,西藏,2009,10,1.2901000000000007,,,0.056889999999999996,,,1.3469900000000008
Xizang,西藏,2009,11,0.986972999999999,,,0.2216149999999999,,,1.2085879999999989
Xizang,西藏,2009,12,1.4588760000000018,,,0.26459900000000003,,,1.7234750000000019
Xizang,西藏,2010,1,1.003366,,,0.330821,,,1.334187
Xizang,西藏,2010,2,0.996564,,,0.37118999999999996,,,1.367754
Xizang,西藏,2010,3,0.7418229999999997,,,0.39905999999999997,,,1.1408829999999996
Xizang,西藏,2010,4,2.2732900000000007,,,0.4796180000000001,,,2.7529080000000006
Xizang,西藏,2010,5,,,,0.5483470000000001,,,0.5483470000000001
Xizang,西藏,2010,6,1.0809140000000008,,,0.5742809999999996,,,1.6551950000000004
Xizang,西藏,2010,7,1.4528480000000004,,,0.12157600000000013,,,1.5744240000000005
Xizang,西藏,2010,8,1.741058999999999,,,0.019760000000000222,,,1.7608189999999992
Xizang,西藏,2010,9,1.7318829999999998,,,0.033013999999999655,,,1.7648969999999995
Xizang,西藏,2010,10,1.7487890000000004,,,0.02737500000000015,,,1.7761640000000005
Xizang,西藏,2010,11,1.8180439999999987,,,0.25954500000000014,,,2.077588999999999
Xizang,西藏,2010,12,1.501704000000002,,,0.6510399999999996,,,2.1527440000000015
Xizang,西藏,2011,1,0.8539209999999999,,,0.64641,,,1.500331
Xizang,西藏,2011,2,0.6953230000000001,,,0.809524,,,1.5048470000000003
Xizang,西藏,2011,3,0.7347159999999999,,,0.711338,,,1.446054
Xizang,西藏,2011,4,1.073537,,,0.6191599999999999,,,1.692697
Xizang,西藏,2011,5,1.1469019999999994,,,0.47613899999999987,,,1.6230409999999993
Xizang,西藏,2011,6,1.618989,,,0.0759489999999996,,,1.6949379999999996
Xizang,西藏,2011,7,1.5756080000000017,,,0.08444300000000027,,,1.660051000000002
Xizang,西藏,2011,8,1.739331,,,0.02671200000000029,,,1.7660430000000003
Xizang,西藏,2011,9,1.7191979999999987,,,0.03818199999999994,,,1.7573799999999986
Xizang,西藏,2011,10,1.7161449999999991,,,0.11311399999999994,,,1.829258999999999
Xizang,西藏,2011,11,1.4464900000000025,,,0.5049870000000003,,,1.9514770000000028
Xizang,西藏,2011,12,1.326273999999998,,,0.5376149999999997,,,1.8638889999999977
Xizang,西藏,2012,1,1.091292,,,0.360898,,,1.4521899999999999
Xizang,西藏,2012,2,1.0847010000000001,,,0.43666200000000005,,,1.5213630000000002
Xizang,西藏,2012,3,0.45990600000000015,,,0.5239119999999999,,,0.9838180000000001
Xizang,西藏,2012,4,0.8076359999999996,,,0.6482939999999999,,,1.4559299999999995
Xizang,西藏,2012,5,0.8479960000000002,,,0.5892330000000001,,,1.4372290000000003
Xizang,西藏,2012,6,1.3207060000000004,,,0.13742799999999988,,,1.4581340000000003
Xizang,西藏,2012,7,1.560396,,,0.1399490000000001,,,1.700345
Xizang,西藏,2012,8,1.582311999999999,,,0.021152999999999977,,,1.603464999999999
Xizang,西藏,2012,9,1.5847620000000013,,,0.018847000000000058,,,1.6036090000000014
Xizang,西藏,2012,10,1.4956239999999994,,,0.08436299999999974,,,1.5799869999999991
Xizang,西藏,2012,11,1.051857,,,0.6074730000000006,,,1.6593300000000006
Xizang,西藏,2012,12,0.8167489999999997,,,1.0437229999999995,,,1.8604719999999992
Xizang,西藏,2013,3,0.5743,,,0.855,,,1.4293
Xizang,西藏,2013,4,0.6700000000000002,,,0.98,,,1.6500000000000001
Xizang,西藏,2013,5,0.8900000000000001,,,0.6600000000000001,,,1.5500000000000003
Xizang,西藏,2013,6,1.6499999999999995,,,0.019999999999999574,,,1.669999999999999
Xizang,西藏,2013,7,1.7600000000000007,,,0.35000000000000053,,,2.110000000000001
Xizang,西藏,2013,8,1.709999999999999,,,0.17999999999999972,,,1.8899999999999988
Xizang,西藏,2013,9,1.7300000000000004,,,0.08000000000000007,,,1.8100000000000005
Xizang,西藏,2013,10,1.5600000000000005,,,0.16000000000000014,,,1.7200000000000006
Xizang,西藏,2013,11,0.8699999999999992,,,0.8499999999999996,,,1.7199999999999989
Xizang,西藏,2013,12,0.7200000000000006,,,0.79,,,1.5100000000000007
Xizang,西藏,2014,3,0.53,,,0.53,,,1.06
Xizang,西藏,2014,4,0.8099999999999998,,,0.5999999999999999,,,1.4099999999999997
Xizang,西藏,2014,5,1.0,,,0.3700000000000001,,,1.37
Xizang,西藏,2014,6,1.7000000000000002,,,0.10000000000000009,,,1.8000000000000003
Xizang,西藏,2014,7,1.7400000000000002,,,0.08999999999999986,,,1.83
Xizang,西藏,2014,8,1.9500000000000002,,,0.0900000000000003,,,2.0400000000000005
Xizang,西藏,2014,9,1.9000000000000004,,,0.08999999999999986,,,1.9900000000000002
Xizang,西藏,2014,10,1.7799999999999994,,,0.10999999999999988,,,1.8899999999999992
Xizang,西藏,2014,11,1.1199999999999992,,,0.10999999999999988,,,1.229999999999999
Xizang,西藏,2014,12,0.6699999999999999,,,0.07000000000000028,,,0.7400000000000002
Xizang,西藏,2015,1,0.91,,,0.05,,,0.9600000000000001
Xizang,西藏,2015,2,0.7399999999999999,,,0.21000000000000002,,,0.95
Xizang,西藏,2015,3,1.6099999999999999,,,0.12,,,1.73
Xizang,西藏,2015,4,0.7400000000000002,,,0.12,,,0.8600000000000002
Xizang,西藏,2015,5,1.5,,,0.09999999999999998,,,1.6
Xizang,西藏,2015,6,8.1,,,0.09999999999999998,,,8.2
Xizang,西藏,2015,7,3.5000000000000018,,,0.10000000000000009,,,3.600000000000002
Xizang,西藏,2015,8,3.799999999999997,,,0.09999999999999998,,,3.8999999999999972
Xizang,西藏,2015,9,3.400000000000002,,,0.20000000000000007,,,3.6000000000000023
Xizang,西藏,2015,10,3.215,,,0.049799999999999844,,,3.2647999999999997
Xizang,西藏,2015,11,2.5805000000000007,,,0.22760000000000002,,,2.8081000000000005
Xizang,西藏,2015,12,2.0004999999999953,,,0.11509999999999998,,,2.1155999999999953
Xizang,西藏,2016,3,1.9000000000000004,,,0.09999999999999998,,,2.0000000000000004
Xizang,西藏,2016,4,2.1999999999999993,,,0.10000000000000003,,,2.2999999999999994
Xizang,西藏,2016,5,2.700000000000001,,,0.19999999999999996,,,2.9000000000000012
Xizang,西藏,2016,6,3.5999999999999996,,,0.09999999999999998,,,3.6999999999999997
Xizang,西藏,2016,7,4.5,,,0.20000000000000007,,,4.7
Xizang,西藏,2016,8,5.0,,,0.09999999999999998,,,5.1
Xizang,西藏,2016,9,4.199999999999999,,,0.10000000000000009,,,4.299999999999999
Xizang,西藏,2016,10,4.5000000000000036,,,0.09999999999999987,,,4.600000000000003
Xizang,西藏,2016,11,2.8999999999999986,,,0.19999999999999996,,,3.0999999999999988
Xizang,西藏,2016,12,6.0,,,0.10000000000000009,,,6.1
Xizang,西藏,2017,3,2.5999999999999996,,,0.10000000000000003,,,2.6999999999999997
Xizang,西藏,2017,4,3.0999999999999996,,,0.09999999999999998,,,3.1999999999999997
Xizang,西藏,2017,5,2.9000000000000004,,,0.19999999999999996,,,3.1000000000000005
Xizang,西藏,2017,6,4.5,,,0.10000000000000009,,,4.6
Xizang,西藏,2017,7,5.199999999999999,,,0.19999999999999996,,,5.3999999999999995
Xizang,西藏,2017,8,4.800000000000001,,,0.10000000000000009,,,4.9
Xizang,西藏,2017,9,3.1999999999999993,,,0.09999999999999987,,,3.299999999999999
Xizang,西藏,2017,10,4.800000000000001,,,0.10000000000000009,,,4.9
Xizang,西藏,2017,11,4.399999999999999,,,0.19999999999999996,,,4.599999999999999
Xizang,西藏,2017,12,3.200000000000003,,,0.10000000000000009,,,3.300000000000003
Xizang,西藏,2018,3,2.5999999999999996,,,0.2,,,2.8
Xizang,西藏,2018,4,3.4000000000000004,,,0.09999999999999998,,,3.5000000000000004
Xizang,西藏,2018,5,3.0999999999999996,,,0.19999999999999996,,,3.3
Xizang,西藏,2018,6,4.9,,,0.10000000000000009,,,5.0
Xizang,西藏,2018,7,5.699999999999999,,,0.09999999999999998,,,5.799999999999999
Xizang,西藏,2018,8,6.0,,,0.09999999999999998,,,6.1
Xizang,西藏,2018,9,7.0000000000000036,,,0.10000000000000009,,,7.100000000000003
Xizang,西藏,2018,10,6.299999999999997,,,0.19999999999999996,,,6.499999999999997
Xizang,西藏,2018,11,5.600000000000001,,,0.09999999999999987,,,5.700000000000001
Xizang,西藏,2018,12,4.199999999999996,,,0.8000000000000003,,,4.9999999999999964
Xizang,西藏,2019,3,2.799999999999999,,,0.2,,,2.999999999999999
Xizang,西藏,2019,4,3.4000000000000004,,,0.19999999999999996,,,3.6000000000000005
Xizang,西藏,2019,5,5.4,,,0.7,,,6.1000000000000005
Xizang,西藏,2019,6,6.300000000000001,,,0.30000000000000004,,,6.6000000000000005
Xizang,西藏,2019,7,7.199999999999999,,,0.30000000000000004,,,7.499999999999999
Xizang,西藏,2019,8,6.899999999999999,,,0.3999999999999999,,,7.299999999999999
Xizang,西藏,2019,9,7.100000000000001,,,0.30000000000000027,,,7.400000000000002
Xizang,西藏,2019,10,6.700000000000003,,,0.3999999999999999,,,7.100000000000003
Xizang,西藏,2019,11,5.299999999999997,,,0.5,,,5.799999999999997
Xizang,西藏,2019,12,3.8999999999999986,,,0.2999999999999998,,,4.199999999999998
